Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Day,Month,Meal_Dinner,Meal_Lunch,Food_Category_Rice,Food_Category_Soup,Food_Category_Vegetables,Canteen_Section_B,Canteen_Section_C,Canteen_Section_D,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
1.03,3.0,3.09,16,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.61,3.0,4.83,26,7,False,True,False,False,True,False,True,False,False,True,False,False,False,False
2.71,8.0,21.68,29,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.34,8.0,18.72,13,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.03,8.0,24.24,12,7,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2.86,8.0,22.88,26,7,False,True,False,False,False,True,False,False,False,True,False,False,False,False
3.33,1.5,5.0,14,6,False,True,False,True,False,False,True,False,False,True,False,False,False,False
4.85,1.5,7.27,13,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4.3,3.0,12.9,17,7,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1.33,8.0,10.64,12,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3.36,2.0,6.72,10,8,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0.14,1.5,0.21,22,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2.11,3.0,6.33,3,8,False,True,False,False,True,False,True,False,False,False,True,False,False,False
0.77,2.0,1.54,27,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2.9,1.5,4.35,10,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.1,2.0,0.2,26,7,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2.78,8.0,22.24,28,7,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.02,1.5,1.53,15,7,False,True,False,True,False,True,False,False,False,False,False,False,True,False
2.7,2.0,5.4,23,7,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3.2,2.0,6.4,25,6,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.5,2.0,5.0,12,6,False,True,True,False,False,False,True,False,False,False,False,True,False,False
3.68,8.0,29.44,28,7,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1.58,1.5,2.37,27,7,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.93,8.0,15.44,2,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.64,2.0,7.28,8,8,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1.81,8.0,14.48,21,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.87,2.0,9.74,6,8,True,False,True,False,False,False,False,True,False,False,False,False,False,True
3.14,3.0,9.42,12,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1.62,2.0,3.24,21,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.58,3.0,4.74,12,7,False,True,False,False,True,False,True,False,False,True,False,False,False,False
4.06,3.0,12.18,10,8,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1.61,3.0,4.83,12,7,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.5,1.5,0.75,5,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False
3.94,8.0,31.52,10,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4.13,2.0,8.26,16,7,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1.47,1.5,2.21,25,7,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4.81,3.0,14.43,26,7,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1.62,3.0,4.86,21,7,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0.8,8.0,6.4,19,6,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0.31,8.0,2.48,26,6,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.45,3.0,1.35,19,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2.12,8.0,16.96,25,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.32,1.5,1.98,4,8,False,False,False,True,False,False,True,False,True,False,False,False,False,False
4.36,8.0,34.88,13,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.38,8.0,11.04,8,7,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.4,3.0,1.2,29,7,False,True,False,False,True,False,True,False,False,False,False,False,True,False
4.03,1.5,6.04,26,6,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0.53,3.0,1.59,27,6,True,False,False,False,True,True,False,False,False,False,False,False,False,False
3.15,2.0,6.3,6,8,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3.27,8.0,26.16,1,8,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.41,8.0,35.28,31,7,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4.31,1.5,6.46,12,7,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2.32,2.0,4.64,21,7,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3.29,8.0,26.32,28,7,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1.34,2.0,2.68,14,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0.16,8.0,1.28,24,7,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.69,8.0,5.52,21,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0.41,1.5,0.61,18,7,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.87,1.5,1.3,24,7,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2.01,2.0,4.02,25,6,False,True,True,False,False,True,False,False,False,False,False,False,False,True
3.99,3.0,11.97,28,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2.47,3.0,7.41,9,7,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3.96,3.0,11.88,27,7,False,False,False,False,True,False,False,True,False,False,True,False,False,False
3.94,1.5,5.91,21,7,False,True,False,True,False,False,True,False,True,False,False,False,False,False
1.37,1.5,2.06,14,7,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2.9,3.0,8.7,28,7,True,False,False,False,True,False,False,True,True,False,False,False,False,False
3.08,2.0,6.16,30,7,True,False,True,False,False,False,False,True,False,False,False,False,False,True
3.18,8.0,25.44,25,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4.16,1.5,6.24,17,7,True,False,False,True,False,True,False,False,False,False,False,True,False,False
2.08,1.5,3.12,3,8,True,False,False,True,False,False,False,True,False,False,True,False,False,False
2.54,8.0,20.32,30,6,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2.23,2.0,4.46,10,7,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2.85,8.0,22.8,29,6,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4.61,3.0,13.83,20,6,False,True,False,False,True,True,False,False,False,False,False,False,False,False
3.15,1.5,4.72,22,7,True,False,False,True,False,True,False,False,False,False,False,False,True,False
4.91,8.0,39.28,27,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False
3.2,1.5,4.8,17,7,True,False,False,True,False,False,False,True,False,False,False,True,False,False
2.92,1.5,4.38,14,6,False,True,False,True,False,True,False,False,False,True,False,False,False,False
4.34,3.0,13.02,26,6,False,False,False,False,True,False,True,False,False,False,False,True,False,False
4.08,1.5,6.12,24,7,True,False,False,True,False,True,False,False,False,False,False,True,False,False
1.02,3.0,3.06,8,7,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1.02,3.0,3.06,11,6,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3.31,2.0,6.62,18,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2.25,3.0,6.75,14,7,True,False,False,False,True,True,False,False,True,False,False,False,False,False
3.88,1.5,5.82,23,6,False,False,False,True,False,False,True,False,True,False,False,False,False,False
4.32,3.0,12.96,20,7,False,True,False,False,True,False,True,False,False,False,True,False,False,False
0.94,8.0,7.52,1,7,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.4,2.0,0.8,5,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False
1.65,2.0,3.3,2,7,True,False,True,False,False,False,False,False,False,False,False,False,False,True
4.65,8.0,37.2,11,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4.22,3.0,12.66,16,7,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3.04,8.0,24.32,29,7,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.57,1.5,5.35,9,7,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2.8,8.0,22.4,11,6,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3.21,2.0,6.42,3,8,True,False,True,False,False,True,False,False,False,False,True,False,False,False
4.95,2.0,9.9,25,7,False,True,True,False,False,False,False,True,False,False,False,False,False,False
4.06,3.0,12.18,2,8,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2.59,2.0,5.18,22,7,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2.49,1.5,3.74,16,7,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1.62,8.0,12.96,23,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.01,2.0,2.02,4,7,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3.81,2.0,7.62,11,6,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1.71,8.0,13.68,20,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.11,1.5,0.17,19,7,False,False,False,True,False,True,False,False,False,True,False,False,False,False
4.11,2.0,8.22,29,7,True,False,True,False,False,True,False,False,False,False,False,False,True,False
2.52,8.0,20.16,21,6,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.38,3.0,1.14,7,7,False,False,False,False,True,False,True,False,True,False,False,False,False,False
4.62,8.0,36.96,8,7,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2.2,3.0,6.6,29,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.93,3.0,5.79,9,7,True,False,False,False,True,True,False,False,False,False,False,False,False,True
3.65,2.0,7.3,8,7,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2.85,2.0,5.7,15,6,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1.49,1.5,2.23,22,6,False,True,False,True,False,True,False,False,False,False,True,False,False,False
2.82,2.0,5.64,21,6,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0.59,1.5,0.89,25,7,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3.4,2.0,6.8,6,7,True,False,True,False,False,False,False,False,False,False,True,False,False,False
3.79,3.0,11.37,4,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.31,2.0,0.62,26,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3.74,1.5,5.61,26,6,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0.53,2.0,1.06,3,8,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4.62,3.0,13.86,12,6,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1.5,1.5,2.25,24,6,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1.71,8.0,13.68,5,7,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4.75,3.0,14.25,27,7,False,True,False,False,True,True,False,False,False,False,True,False,False,False
3.85,2.0,7.7,23,6,False,True,True,False,False,False,False,False,True,False,False,False,False,False
0.55,1.5,0.83,8,7,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2.49,1.5,3.74,9,7,True,False,False,True,False,False,True,False,False,False,False,False,False,True
3.96,1.5,5.94,3,8,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.36,3.0,1.08,3,8,False,True,False,False,True,True,False,False,False,False,True,False,False,False
2.98,3.0,8.94,17,7,False,False,False,False,True,False,True,False,False,False,False,True,False,False
4.42,1.5,6.63,30,6,False,True,False,True,False,False,True,False,True,False,False,False,False,False
2.14,3.0,6.42,6,8,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.26,8.0,2.08,7,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.92,2.0,3.84,29,6,True,False,True,False,False,False,True,False,False,False,True,False,False,False
4.86,1.5,7.29,7,7,False,True,False,True,False,False,False,True,True,False,False,False,False,False
3.04,2.0,6.08,9,8,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2.66,3.0,7.98,8,8,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3.19,8.0,25.52,25,7,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1.21,2.0,2.42,29,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False
